partida_url,data,rated,precisao_brancas,precisao_pretas,modalidade,regras,rating_brancas,resultado_brancas,brancas_username,brancas_@id,rating_pretas,resultado_pretas,pretas_username,pretas_@id,origem,eco_id
https://www.chess.com/game/live/143795005824,2025-10-01,True,87.17,96.9,blitz,chess,3052,desistência,blitz_expert23,https://api.chess.com/pub/player/blitz_expert23,3108,win,lpsupi,https://api.chess.com/pub/player/lpsupi,chess.com,1
https://www.chess.com/game/live/143795201258,2025-10-01,True,82.17,77.04,blitz,chess,3117,vitória,lpsupi,https://api.chess.com/pub/player/lpsupi,3141,checkmated,liamputnam2008,https://api.chess.com/pub/player/liamputnam2008,chess.com,2
https://www.chess.com/game/live/143861049700,2025-10-03,True,98.19,87.81,blitz,chess,3123,vitória,lpsupi,https://api.chess.com/pub/player/lpsupi,3035,resigned,macho_2006,https://api.chess.com/pub/player/macho_2006,chess.com,3
https://www.chess.com/game/live/143861485826,2025-10-03,True,91.94,88.16,blitz,chess,3012,vitória,lunaticx,https://api.chess.com/pub/player/lunaticx,3112,resigned,lpsupi,https://api.chess.com/pub/player/lpsupi,chess.com,4
https://www.chess.com/game/live/143861698034,2025-10-03,True,93.56,85.15,blitz,chess,3118,vitória,lpsupi,https://api.chess.com/pub/player/lpsupi,3006,resigned,lunaticx,https://api.chess.com/pub/player/lunaticx,chess.com,5
https://www.chess.com/game/live/143914168350,2025-10-05,True,78.15,84.91,rapid,chess,2527,desistência,wotgenie,https://api.chess.com/pub/player/wotgenie,2642,win,lpsupi,https://api.chess.com/pub/player/lpsupi,chess.com,6
https://www.chess.com/game/live/143982553746,2025-10-06,True,90.82,92.19,rapid,chess,2637,tripla repetição,gmkrikor,https://api.chess.com/pub/player/gmkrikor,2642,repetition,lpsupi,https://api.chess.com/pub/player/lpsupi,chess.com,7
https://www.chess.com/game/live/144065255456,2025-10-08,True,83.87,84.53,bullet,chess,2890,rei afogado,lpsupi,https://api.chess.com/pub/player/lpsupi,2915,stalemate,2krk1,https://api.chess.com/pub/player/2krk1,chess.com,23
https://www.chess.com/game/live/144065211948,2025-10-08,True,73.26,89.05,bullet,chess,2916,xeque-mate,2krk1,https://api.chess.com/pub/player/2krk1,2889,win,lpsupi,https://api.chess.com/pub/player/lpsupi,chess.com,22
https://www.chess.com/game/live/144065102734,2025-10-08,True,82.36,90.99,bullet,chess,2758,desistência,bu11et_pr00f,https://api.chess.com/pub/player/bu11et_pr00f,2880,win,lpsupi,https://api.chess.com/pub/player/lpsupi,chess.com,21
https://www.chess.com/game/live/144065071386,2025-10-08,True,81.72,64.56,bullet,chess,2874,vitória,lpsupi,https://api.chess.com/pub/player/lpsupi,2764,resigned,bu11et_pr00f,https://api.chess.com/pub/player/bu11et_pr00f,chess.com,19
https://www.chess.com/game/live/144065004872,2025-10-08,True,72.77,79.25,bullet,chess,2770,tempo esgotado,bu11et_pr00f,https://api.chess.com/pub/player/bu11et_pr00f,2868,win,lpsupi,https://api.chess.com/pub/player/lpsupi,chess.com,20
https://www.chess.com/game/live/144064961470,2025-10-08,True,87.06,78.13,bullet,chess,2862,vitória,lpsupi,https://api.chess.com/pub/player/lpsupi,2776,resigned,bu11et_pr00f,https://api.chess.com/pub/player/bu11et_pr00f,chess.com,19
https://www.chess.com/game/live/144064877214,2025-10-08,True,70.96,70.5,bullet,chess,2752,tempo esgotado,generalzod,https://api.chess.com/pub/player/generalzod,2856,win,lpsupi,https://api.chess.com/pub/player/lpsupi,chess.com,18
https://www.chess.com/game/live/144064822618,2025-10-08,True,77.82,90.68,bullet,chess,2850,xeque-mate,lpsupi,https://api.chess.com/pub/player/lpsupi,2758,win,generalzod,https://api.chess.com/pub/player/generalzod,chess.com,17
https://www.chess.com/game/live/144064759660,2025-10-08,True,83.73,76.29,bullet,chess,2861,tempo esgotado,lpsupi,https://api.chess.com/pub/player/lpsupi,2937,win,pseudobenko,https://api.chess.com/pub/player/pseudobenko,chess.com,16
https://www.chess.com/game/live/144063796462,2025-10-08,True,76.23,91.12,rapid,chess,2255,xeque-mate,professorkemper,https://api.chess.com/pub/player/professorkemper,2650,win,lpsupi,https://api.chess.com/pub/player/lpsupi,chess.com,13
https://www.chess.com/game/live/144064631934,2025-10-08,True,80.68,70.55,bullet,chess,2875,vitória,lpsupi,https://api.chess.com/pub/player/lpsupi,2923,checkmated,pseudobenko,https://api.chess.com/pub/player/pseudobenko,chess.com,14
https://www.chess.com/game/live/144065345782,2025-10-08,True,82.48,74.99,bullet,chess,2895,vitória,lpsupi,https://api.chess.com/pub/player/lpsupi,2769,checkmated,meandmybirdie,https://api.chess.com/pub/player/meandmybirdie,chess.com,24
https://www.chess.com/game/live/144063329936,2025-10-08,True,89.47,78.17,rapid,chess,2648,vitória,lpsupi,https://api.chess.com/pub/player/lpsupi,2448,resigned,casuallich3ssplayer,https://api.chess.com/pub/player/casuallich3ssplayer,chess.com,3
https://www.chess.com/game/live/144063111674,2025-10-08,True,79.51,92.93,rapid,chess,2452,desistência,casuallich3ssplayer,https://api.chess.com/pub/player/casuallich3ssplayer,2644,win,lpsupi,https://api.chess.com/pub/player/lpsupi,chess.com,12
https://www.chess.com/game/live/144062202188,2025-10-08,True,90.95,90.81,rapid,chess,2640,tempo esgotado,lpsupi,https://api.chess.com/pub/player/lpsupi,2570,win,beztdonut,https://api.chess.com/pub/player/beztdonut,chess.com,11
https://www.chess.com/game/live/144060865272,2025-10-08,True,79.33,96.42,rapid,chess,2521,desistência,knightsurfer12,https://api.chess.com/pub/player/knightsurfer12,2650,win,lpsupi,https://api.chess.com/pub/player/lpsupi,chess.com,10
https://www.chess.com/game/live/144056859542,2025-10-08,True,97.36,97.45,rapid,chess,2592,material insuficiente,shaconage,https://api.chess.com/pub/player/shaconage,2645,insufficient,lpsupi,https://api.chess.com/pub/player/lpsupi,chess.com,9
https://www.chess.com/game/live/144030425984,2025-10-08,True,90.93,82.88,rapid,chess,2646,vitória,lpsupi,https://api.chess.com/pub/player/lpsupi,2468,checkmated,davidcrafter67,https://api.chess.com/pub/player/davidcrafter67,chess.com,8
https://www.chess.com/game/live/144064695300,2025-10-08,True,83.57,85.94,bullet,chess,2930,vitória,pseudobenko,https://api.chess.com/pub/player/pseudobenko,2868,timeout,lpsupi,https://api.chess.com/pub/player/lpsupi,chess.com,15
https://www.chess.com/game/live/144065407950,2025-10-08,True,73.49,93.17,bullet,chess,2764,xeque-mate,meandmybirdie,https://api.chess.com/pub/player/meandmybirdie,2900,win,lpsupi,https://api.chess.com/pub/player/lpsupi,chess.com,25
https://www.chess.com/game/live/144101554478,2025-10-09,False,94.54,76.32,rapid,chess,2650,vitória,lpsupi,https://api.chess.com/pub/player/lpsupi,1485,checkmated,batcarve80,https://api.chess.com/pub/player/batcarve80,chess.com,26
https://www.chess.com/game/live/144134268342,2025-10-10,True,91.54,84.45,rapid,chess,2655,vitória,lpsupi,https://api.chess.com/pub/player/lpsupi,2504,timeout,calmdowncalabreso,https://api.chess.com/pub/player/calmdowncalabreso,chess.com,27
https://www.chess.com/game/live/144136001694,2025-10-10,True,80.49,86.86,rapid,chess,2550,desistência,claudio2006,https://api.chess.com/pub/player/claudio2006,2661,win,lpsupi,https://api.chess.com/pub/player/lpsupi,chess.com,28
https://www.chess.com/game/live/144150008300,2025-10-11,True,68.37,69.5,rapid,chess,2665,vitória,lpsupi,https://api.chess.com/pub/player/lpsupi,2480,timeout,pyrics,https://api.chess.com/pub/player/pyrics,chess.com,29
https://www.chess.com/game/live/144181216664,2025-10-11,True,80.53,92.29,rapid,chess,2471,desistência,checkerspenguin,https://api.chess.com/pub/player/checkerspenguin,2669,win,lpsupi,https://api.chess.com/pub/player/lpsupi,chess.com,30
https://www.chess.com/game/live/144182754320,2025-10-11,True,91.2,80.15,rapid,chess,2540,vitória,singuiar_brain_ceil,https://api.chess.com/pub/player/singuiar_brain_ceil,2658,resigned,lpsupi,https://api.chess.com/pub/player/lpsupi,chess.com,31
https://www.chess.com/game/live/144183495424,2025-10-11,True,88.84,84.05,rapid,chess,2663,vitória,lpsupi,https://api.chess.com/pub/player/lpsupi,2531,resigned,singuiar_brain_ceil,https://api.chess.com/pub/player/singuiar_brain_ceil,chess.com,32
https://www.chess.com/game/live/144184274624,2025-10-11,True,89.92,83.04,rapid,chess,2668,vitória,lpsupi,https://api.chess.com/pub/player/lpsupi,2506,resigned,zenzo,https://api.chess.com/pub/player/zenzo,chess.com,33
https://www.chess.com/game/live/144220182592,2025-10-12,True,74.72,66.76,rapid,chess,2676,vitória,lpsupi,https://api.chess.com/pub/player/lpsupi,2479,checkmated,testerintrocert,https://api.chess.com/pub/player/testerintrocert,chess.com,39
https://www.chess.com/game/live/144219895696,2025-10-12,True,89.71,87.69,blitz,chess,3103,vitória,lpsupi,https://api.chess.com/pub/player/lpsupi,3105,resigned,blitz_expert23,https://api.chess.com/pub/player/blitz_expert23,chess.com,38
https://www.chess.com/game/live/144219594612,2025-10-12,True,91.15,96.67,blitz,chess,3086,desistência,lpsupi,https://api.chess.com/pub/player/lpsupi,3122,win,blitz_expert23,https://api.chess.com/pub/player/blitz_expert23,chess.com,36
https://www.chess.com/game/live/144219426924,2025-10-12,True,82.6,78.48,blitz,chess,3115,vitória,blitz_expert23,https://api.chess.com/pub/player/blitz_expert23,3093,timeout,lpsupi,https://api.chess.com/pub/player/lpsupi,chess.com,35
https://www.chess.com/game/live/144219759004,2025-10-12,True,77.2,78.05,blitz,chess,3113,desistência,blitz_expert23,https://api.chess.com/pub/player/blitz_expert23,3095,win,lpsupi,https://api.chess.com/pub/player/lpsupi,chess.com,37
https://www.chess.com/game/live/144219106078,2025-10-12,True,91.35,85.61,blitz,chess,3107,vitória,blitz_expert23,https://api.chess.com/pub/player/blitz_expert23,3101,resigned,lpsupi,https://api.chess.com/pub/player/lpsupi,chess.com,35
https://www.chess.com/game/live/144218923580,2025-10-12,True,80.51,83.89,blitz,chess,3109,xeque-mate,lpsupi,https://api.chess.com/pub/player/lpsupi,3099,win,blitz_expert23,https://api.chess.com/pub/player/blitz_expert23,chess.com,8
https://www.chess.com/game/live/144185259884,2025-10-12,True,58.64,76.97,rapid,chess,2481,desistência,casuallich3ssplayer,https://api.chess.com/pub/player/casuallich3ssplayer,2672,win,lpsupi,https://api.chess.com/pub/player/lpsupi,chess.com,34
https://www.chess.com/game/live/144219260950,2025-10-12,True,97.08,97.72,blitz,chess,3101,tripla repetição,lpsupi,https://api.chess.com/pub/player/lpsupi,3107,repetition,blitz_expert23,https://api.chess.com/pub/player/blitz_expert23,chess.com,36
https://www.chess.com/game/live/144223672548,2025-10-13,True,91.55,89.45,rapid,chess,2680,vitória,lpsupi,https://api.chess.com/pub/player/lpsupi,2498,resigned,mrvalkire,https://api.chess.com/pub/player/mrvalkire,chess.com,40
https://www.chess.com/game/live/144257638466,2025-10-13,True,90.12,87.78,blitz,chess,2998,vitória,baag4life,https://api.chess.com/pub/player/baag4life,3092,timeout,lpsupi,https://api.chess.com/pub/player/lpsupi,chess.com,41
https://www.chess.com/game/live/144261455282,2025-10-13,False,75.25,86.85,rapid,chess,1024,desistência,fslade1974,https://api.chess.com/pub/player/fslade1974,2680,win,lpsupi,https://api.chess.com/pub/player/lpsupi,chess.com,42
https://www.chess.com/game/live/144268136560,2025-10-14,True,74.13,81.94,blitz,chess,3087,desistência,lpsupi,https://api.chess.com/pub/player/lpsupi,2986,win,baag4life,https://api.chess.com/pub/player/baag4life,chess.com,51
https://www.chess.com/game/live/144295048686,2025-10-14,True,78.3,86.67,rapid,chess,2503,desistência,gosharik,https://api.chess.com/pub/player/gosharik,2709,win,lpsupi,https://api.chess.com/pub/player/lpsupi,chess.com,57
https://www.chess.com/game/live/144293784034,2025-10-14,True,86.25,88.16,rapid,chess,2705,vitória,lpsupi,https://api.chess.com/pub/player/lpsupi,2539,timeout,nocturneop,https://api.chess.com/pub/player/nocturneop,chess.com,56
https://www.chess.com/game/live/144271677698,2025-10-14,True,83.16,82.04,rapid,chess,2546,tempo esgotado,yourdeadandoutofthisworld,https://api.chess.com/pub/player/yourdeadandoutofthisworld,2700,win,lpsupi,https://api.chess.com/pub/player/lpsupi,chess.com,55
https://www.chess.com/game/live/144269807904,2025-10-14,True,70.09,82.64,rapid,chess,2664,xeque-mate,jonathanwesterberg,https://api.chess.com/pub/player/jonathanwesterberg,2695,win,lpsupi,https://api.chess.com/pub/player/lpsupi,chess.com,54
https://www.chess.com/game/live/144268783412,2025-10-14,True,91.35,91.78,rapid,chess,2687,vitória,lpsupi,https://api.chess.com/pub/player/lpsupi,2626,timeout,g3god,https://api.chess.com/pub/player/g3god,chess.com,53
https://www.chess.com/game/live/144268208954,2025-10-14,True,87.42,92.46,blitz,chess,2980,desistência,baag4life,https://api.chess.com/pub/player/baag4life,3093,win,lpsupi,https://api.chess.com/pub/player/lpsupi,chess.com,52
https://www.chess.com/game/live/144268008830,2025-10-14,True,89.6,93.48,blitz,chess,2975,tempo esgotado,baag4life,https://api.chess.com/pub/player/baag4life,3098,win,lpsupi,https://api.chess.com/pub/player/lpsupi,chess.com,35
https://www.chess.com/game/live/144297074272,2025-10-14,True,83.78,78.53,rapid,chess,2713,vitória,lpsupi,https://api.chess.com/pub/player/lpsupi,2506,resigned,hristos03,https://api.chess.com/pub/player/hristos03,chess.com,58
https://www.chess.com/game/live/144267871158,2025-10-14,True,81.19,91.11,blitz,chess,2987,desistência,baag4life,https://api.chess.com/pub/player/baag4life,3086,win,lpsupi,https://api.chess.com/pub/player/lpsupi,chess.com,49
https://www.chess.com/game/live/144267294290,2025-10-14,True,89.22,88.15,blitz,chess,2991,vitória,baag4life,https://api.chess.com/pub/player/baag4life,3082,checkmated,lpsupi,https://api.chess.com/pub/player/lpsupi,chess.com,43
https://www.chess.com/game/live/144267426372,2025-10-14,True,90.3,78.94,blitz,chess,3088,vitória,lpsupi,https://api.chess.com/pub/player/lpsupi,2985,resigned,baag4life,https://api.chess.com/pub/player/baag4life,chess.com,44
https://www.chess.com/game/live/144267487888,2025-10-14,True,84.76,78.49,blitz,chess,2995,vitória,baag4life,https://api.chess.com/pub/player/baag4life,3078,resigned,lpsupi,https://api.chess.com/pub/player/lpsupi,chess.com,45
https://www.chess.com/game/live/144267934590,2025-10-14,True,91.2,82.69,blitz,chess,3092,vitória,lpsupi,https://api.chess.com/pub/player/lpsupi,2981,resigned,baag4life,https://api.chess.com/pub/player/baag4life,chess.com,50
https://www.chess.com/game/live/144267661346,2025-10-14,True,91.4,85.07,blitz,chess,2999,vitória,baag4life,https://api.chess.com/pub/player/baag4life,3074,resigned,lpsupi,https://api.chess.com/pub/player/lpsupi,chess.com,47
https://www.chess.com/game/live/144267777316,2025-10-14,True,83.03,74.52,blitz,chess,3080,vitória,lpsupi,https://api.chess.com/pub/player/lpsupi,2993,resigned,baag4life,https://api.chess.com/pub/player/baag4life,chess.com,48
https://www.chess.com/game/live/144267606620,2025-10-14,True,91.84,83.38,blitz,chess,3084,vitória,lpsupi,https://api.chess.com/pub/player/lpsupi,2989,resigned,baag4life,https://api.chess.com/pub/player/baag4life,chess.com,46
https://www.chess.com/game/live/144311939826,2025-10-15,True,81.42,89.44,rapid,chess,2345,desistência,bahtiyr,https://api.chess.com/pub/player/bahtiyr,2698,win,lpsupi,https://api.chess.com/pub/player/lpsupi,chess.com,79
https://www.chess.com/game/live/144315120816,2025-10-15,True,71.28,65.12,rapid,chess,2687,vitória,lpsupi,https://api.chess.com/pub/player/lpsupi,2362,resigned,analyst_pl,https://api.chess.com/pub/player/analyst_pl,chess.com,88
https://www.chess.com/game/live/144312847958,2025-10-15,True,82.26,86.52,rapid,chess,2688,desistência,lpsupi,https://api.chess.com/pub/player/lpsupi,2421,win,donperes,https://api.chess.com/pub/player/donperes,chess.com,81
https://www.chess.com/game/live/144313079066,2025-10-15,True,75.31,87.68,rapid,chess,2299,desistência,grifonarrigo,https://api.chess.com/pub/player/grifonarrigo,2690,win,lpsupi,https://api.chess.com/pub/player/lpsupi,chess.com,82
https://www.chess.com/game/live/144313473950,2025-10-15,True,76.02,92.51,rapid,chess,2308,desistência,aaclash,https://api.chess.com/pub/player/aaclash,2692,win,lpsupi,https://api.chess.com/pub/player/lpsupi,chess.com,83
https://www.chess.com/game/live/144313600788,2025-10-15,True,83.31,86.75,rapid,chess,2370,desistência,fmlzikon,https://api.chess.com/pub/player/fmlzikon,2694,win,lpsupi,https://api.chess.com/pub/player/lpsupi,chess.com,84
https://www.chess.com/game/live/144314113444,2025-10-15,True,94.97,77.03,rapid,chess,2696,vitória,lpsupi,https://api.chess.com/pub/player/lpsupi,2298,checkmated,drevanstein,https://api.chess.com/pub/player/drevanstein,chess.com,85
https://www.chess.com/game/live/144314364750,2025-10-15,True,72.14,92.66,rapid,chess,2297,desistência,drevanstein,https://api.chess.com/pub/player/drevanstein,2697,win,lpsupi,https://api.chess.com/pub/player/lpsupi,chess.com,86
https://www.chess.com/game/live/144314558868,2025-10-15,True,84.36,90.46,rapid,chess,2685,desistência,lpsupi,https://api.chess.com/pub/player/lpsupi,2520,win,chessshop,https://api.chess.com/pub/player/chessshop,chess.com,87
https://www.chess.com/game/live/144315514504,2025-10-15,True,87.7,79.02,rapid,chess,2691,vitória,lpsupi,https://api.chess.com/pub/player/lpsupi,2498,checkmated,1357908642er,https://api.chess.com/pub/player/1357908642er,chess.com,89
https://www.chess.com/game/live/144316589248,2025-10-15,True,89.56,94.15,rapid,chess,2486,desistência,1357908642er,https://api.chess.com/pub/player/1357908642er,2703,win,lpsupi,https://api.chess.com/pub/player/lpsupi,chess.com,92
https://www.chess.com/game/live/144316169884,2025-10-15,True,89.6,85.15,rapid,chess,2699,vitória,lpsupi,https://api.chess.com/pub/player/lpsupi,2490,resigned,1357908642er,https://api.chess.com/pub/player/1357908642er,chess.com,91
https://www.chess.com/game/live/144311457752,2025-10-15,True,87.48,79.49,rapid,chess,2696,vitória,lpsupi,https://api.chess.com/pub/player/lpsupi,2430,checkmated,nguyenanhbaothy13,https://api.chess.com/pub/player/nguyenanhbaothy13,chess.com,78
https://www.chess.com/game/live/144317205638,2025-10-15,True,92.27,95.87,rapid,chess,2424,desistência,fredo-dominoyoutube,https://api.chess.com/pub/player/fredo-dominoyoutube,2706,win,lpsupi,https://api.chess.com/pub/player/lpsupi,chess.com,93
https://www.chess.com/game/live/144317747096,2025-10-15,True,85.86,90.46,rapid,chess,2697,desistência,lpsupi,https://api.chess.com/pub/player/lpsupi,2663,win,pjbbeard,https://api.chess.com/pub/player/pjbbeard,chess.com,94
https://www.chess.com/game/live/144318264896,2025-10-15,True,78.62,71.92,rapid,chess,2700,vitória,lpsupi,https://api.chess.com/pub/player/lpsupi,2458,checkmated,kingstar70,https://api.chess.com/pub/player/kingstar70,chess.com,95
https://www.chess.com/game/live/144318867810,2025-10-15,True,95.96,88.4,rapid,chess,2704,vitória,lpsupi,https://api.chess.com/pub/player/lpsupi,2498,resigned,wildjoker2016,https://api.chess.com/pub/player/wildjoker2016,chess.com,96
https://www.chess.com/game/live/144319072872,2025-10-15,True,86.8,93.52,rapid,chess,2376,desistência,lugaga2010,https://api.chess.com/pub/player/lugaga2010,2706,win,lpsupi,https://api.chess.com/pub/player/lpsupi,chess.com,49
https://www.chess.com/game/live/144328679192,2025-10-15,True,74.24,81.36,rapid,chess,2397,desistência,kocham1lo,https://api.chess.com/pub/player/kocham1lo,2708,win,lpsupi,https://api.chess.com/pub/player/lpsupi,chess.com,97
https://www.chess.com/game/live/144329818154,2025-10-15,True,90.9,85.7,rapid,chess,2711,vitória,lpsupi,https://api.chess.com/pub/player/lpsupi,2474,resigned,eduard999_82,https://api.chess.com/pub/player/eduard999_82,chess.com,98
https://www.chess.com/game/live/144338616172,2025-10-15,True,86.64,90.93,rapid,chess,2500,desistência,14narb,https://api.chess.com/pub/player/14narb,2715,win,lpsupi,https://api.chess.com/pub/player/lpsupi,chess.com,99
https://www.chess.com/game/live/144315987474,2025-10-15,True,83.76,97.4,rapid,chess,2494,desistência,1357908642er,https://api.chess.com/pub/player/1357908642er,2695,win,lpsupi,https://api.chess.com/pub/player/lpsupi,chess.com,90
https://www.chess.com/game/live/144311168718,2025-10-15,True,62.52,73.95,rapid,chess,2347,xeque-mate,javao53,https://api.chess.com/pub/player/javao53,2693,win,lpsupi,https://api.chess.com/pub/player/lpsupi,chess.com,77
https://www.chess.com/game/live/144312308192,2025-10-15,True,82.86,86.79,rapid,chess,2701,vitória,lpsupi,https://api.chess.com/pub/player/lpsupi,2424,timeout,gm-mostafab4b5,https://api.chess.com/pub/player/gm-mostafab4b5,chess.com,80
https://www.chess.com/game/live/144310615310,2025-10-15,True,77.86,73.07,rapid,chess,2704,vitória,lpsupi,https://api.chess.com/pub/player/lpsupi,2339,resigned,pepathebuh,https://api.chess.com/pub/player/pepathebuh,chess.com,75
https://www.chess.com/game/live/144303624034,2025-10-15,True,77.63,85.65,rapid,chess,2551,desistência,joshuagarry,https://api.chess.com/pub/player/joshuagarry,2718,win,lpsupi,https://api.chess.com/pub/player/lpsupi,chess.com,59
https://www.chess.com/game/live/144304389640,2025-10-15,True,81.95,96.27,rapid,chess,2708,desistência,lpsupi,https://api.chess.com/pub/player/lpsupi,2644,win,g3god,https://api.chess.com/pub/player/g3god,chess.com,60
https://www.chess.com/game/live/144304768928,2025-10-15,True,79.78,90.28,rapid,chess,2531,desistência,locomotivee,https://api.chess.com/pub/player/locomotivee,2712,win,lpsupi,https://api.chess.com/pub/player/lpsupi,chess.com,61
https://www.chess.com/game/live/144310820440,2025-10-15,True,78.18,85.0,rapid,chess,2691,desistência,lpsupi,https://api.chess.com/pub/player/lpsupi,2487,win,s1n1st3rm4gnu5,https://api.chess.com/pub/player/s1n1st3rm4gnu5,chess.com,76
https://www.chess.com/game/live/144306503106,2025-10-15,True,90.75,86.36,rapid,chess,2714,vitória,lpsupi,https://api.chess.com/pub/player/lpsupi,2529,resigned,pyrics,https://api.chess.com/pub/player/pyrics,chess.com,63
https://www.chess.com/game/live/144306736574,2025-10-15,True,83.75,79.05,rapid,chess,2541,vitória,pyrics,https://api.chess.com/pub/player/pyrics,2702,resigned,lpsupi,https://api.chess.com/pub/player/lpsupi,chess.com,64
https://www.chess.com/game/live/144307044740,2025-10-15,True,90.6,84.56,rapid,chess,2707,vitória,lpsupi,https://api.chess.com/pub/player/lpsupi,2536,resigned,pyrics,https://api.chess.com/pub/player/pyrics,chess.com,11
https://www.chess.com/game/live/144307278084,2025-10-15,True,87.46,97.39,rapid,chess,2532,desistência,pyrics,https://api.chess.com/pub/player/pyrics,2711,win,lpsupi,https://api.chess.com/pub/player/lpsupi,chess.com,65
https://www.chess.com/game/live/144307557360,2025-10-15,True,80.83,79.73,rapid,chess,2702,desistência,lpsupi,https://api.chess.com/pub/player/lpsupi,2655,win,g3god,https://api.chess.com/pub/player/g3god,chess.com,66
https://www.chess.com/game/live/144307925316,2025-10-15,True,91.89,82.03,rapid,chess,2664,vitória,g3god,https://api.chess.com/pub/player/g3god,2693,resigned,lpsupi,https://api.chess.com/pub/player/lpsupi,chess.com,67
https://www.chess.com/game/live/144308233790,2025-10-15,True,81.18,86.42,rapid,chess,2684,tempo esgotado,lpsupi,https://api.chess.com/pub/player/lpsupi,2673,win,g3god,https://api.chess.com/pub/player/g3god,chess.com,68
https://www.chess.com/game/live/144305431894,2025-10-15,True,94.26,94.48,rapid,chess,2710,empate por acordo,lpsupi,https://api.chess.com/pub/player/lpsupi,2646,agreed,g3god,https://api.chess.com/pub/player/g3god,chess.com,62
https://www.chess.com/game/live/144309235400,2025-10-15,True,95.83,86.02,rapid,chess,2679,vitória,lpsupi,https://api.chess.com/pub/player/lpsupi,2408,resigned,iprevail5,https://api.chess.com/pub/player/iprevail5,chess.com,8
https://www.chess.com/game/live/144309306890,2025-10-15,True,84.16,92.13,rapid,chess,2405,desistência,iprevail5,https://api.chess.com/pub/player/iprevail5,2682,win,lpsupi,https://api.chess.com/pub/player/lpsupi,chess.com,69
https://www.chess.com/game/live/144309480646,2025-10-15,True,59.23,98.21,rapid,chess,2344,desistência,tornike_l,https://api.chess.com/pub/player/tornike_l,2684,win,lpsupi,https://api.chess.com/pub/player/lpsupi,chess.com,70
https://www.chess.com/game/live/144309552070,2025-10-15,True,89.31,75.84,rapid,chess,2686,vitória,lpsupi,https://api.chess.com/pub/player/lpsupi,2342,resigned,tornike_l,https://api.chess.com/pub/player/tornike_l,chess.com,71
https://www.chess.com/game/live/144309600004,2025-10-15,True,94.69,76.54,rapid,chess,2690,vitória,lpsupi,https://api.chess.com/pub/player/lpsupi,2499,resigned,hovikqocharyan,https://api.chess.com/pub/player/hovikqocharyan,chess.com,38
https://www.chess.com/game/live/144309736148,2025-10-15,True,83.43,88.94,rapid,chess,2495,desistência,hovikqocharyan,https://api.chess.com/pub/player/hovikqocharyan,2694,win,lpsupi,https://api.chess.com/pub/player/lpsupi,chess.com,72
https://www.chess.com/game/live/144309912116,2025-10-15,True,79.61,69.48,rapid,chess,2696,vitória,lpsupi,https://api.chess.com/pub/player/lpsupi,2327,resigned,kirtrue,https://api.chess.com/pub/player/kirtrue,chess.com,8
https://www.chess.com/game/live/144310052854,2025-10-15,True,78.87,88.43,rapid,chess,2354,desistência,exceptionalfork,https://api.chess.com/pub/player/exceptionalfork,2698,win,lpsupi,https://api.chess.com/pub/player/lpsupi,chess.com,73
https://www.chess.com/game/live/144310213976,2025-10-15,True,88.54,73.83,rapid,chess,2700,vitória,lpsupi,https://api.chess.com/pub/player/lpsupi,2352,resigned,exceptionalfork,https://api.chess.com/pub/player/exceptionalfork,chess.com,11
https://www.chess.com/game/live/144310450092,2025-10-15,True,84.0,92.24,rapid,chess,2333,desistência,kirtrue,https://api.chess.com/pub/player/kirtrue,2702,win,lpsupi,https://api.chess.com/pub/player/lpsupi,chess.com,74
https://www.chess.com/game/live/144308658842,2025-10-15,True,98.9,83.43,rapid,chess,2681,vitória,g3god,https://api.chess.com/pub/player/g3god,2676,resigned,lpsupi,https://api.chess.com/pub/player/lpsupi,chess.com,59
https://www.chess.com/game/live/144379854984,2025-10-16,False,94.84,80.36,rapid,chess,2717,vitória,lpsupi,https://api.chess.com/pub/player/lpsupi,1050,checkmated,hpaljrsfx,https://api.chess.com/pub/player/hpaljrsfx,chess.com,108
https://www.chess.com/game/live/144379787454,2025-10-16,False,100.0,58.22,rapid,chess,2717,vitória,lpsupi,https://api.chess.com/pub/player/lpsupi,1050,resigned,hpaljrsfx,https://api.chess.com/pub/player/hpaljrsfx,chess.com,107
https://www.chess.com/game/live/144371766570,2025-10-16,True,96.74,85.24,blitz,chess,3102,vitória,lpsupi,https://api.chess.com/pub/player/lpsupi,2917,resigned,revan_2002,https://api.chess.com/pub/player/revan_2002,chess.com,58
https://www.chess.com/game/live/144371560588,2025-10-16,True,84.59,86.54,blitz,chess,2921,desistência,revan_2002,https://api.chess.com/pub/player/revan_2002,3098,win,lpsupi,https://api.chess.com/pub/player/lpsupi,chess.com,106
https://www.chess.com/game/live/144371427786,2025-10-16,True,82.95,73.18,blitz,chess,3094,vitória,lpsupi,https://api.chess.com/pub/player/lpsupi,2925,resigned,revan_2002,https://api.chess.com/pub/player/revan_2002,chess.com,105
https://www.chess.com/game/live/144344859358,2025-10-16,True,76.85,81.45,blitz,chess,2875,desistência,arek_pacitan,https://api.chess.com/pub/player/arek_pacitan,3101,win,lpsupi,https://api.chess.com/pub/player/lpsupi,chess.com,102
https://www.chess.com/game/live/144370952050,2025-10-16,True,92.44,92.48,blitz,chess,2927,material insuficiente,i451451451,https://api.chess.com/pub/player/i451451451,3101,insufficient,lpsupi,https://api.chess.com/pub/player/lpsupi,chess.com,104
